GMT-03:00,Altura Preenchida,Altura Prevista,Battery(v),Filtro Fraco Pressure_S1,Filtro Fraco Pressure_S2,Filtro Medio Pressure_S1,Filtro Medio Pressure_S2,Flag_Battery(v),Flag_GMT-03:00,Flag_Pressure_S1,Flag_Pressure_S2,Pressure_S1,Pressure_S2,Resíduo,Tipo_de_Filtro,Flag_origem,Altura Final,datetime_utc
2025-09-28 08:45:00,0.834,1.027,4.0588797814207656,0.834,0.872,0.627,0.666,0.0,0.0,0.0,0.0,0.846,0.884,-0.19299999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.834,2025-09-28 08:45:00
2025-09-28 08:50:00,0.833,1.043,4.147540983606557,0.833,0.87,0.628,0.667,0.0,0.0,0.0,0.0,0.846,0.886,-0.20999999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.834,2025-09-28 08:50:00
2025-09-28 08:55:00,0.831,1.059,,,,,,0.0,0.0,4.0,0.0,,,0.0,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.833,2025-09-28 08:55:00
2025-09-28 09:00:00,0.83,1.073,4.150546448087432,0.83,0.867,0.629,0.668,0.0,0.0,0.0,0.0,0.828,0.866,-0.243,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.83,2025-09-28 09:00:00
2025-09-28 09:05:00,0.826,1.086,4.164071038251366,0.826,0.863,0.63,0.668,0.0,0.0,0.0,0.0,0.818,0.853,-0.2600000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.827,2025-09-28 09:05:00
2025-09-28 09:10:00,0.821,1.097,4.1535519125683065,0.821,0.858,0.63,0.669,0.0,0.0,0.0,0.0,0.793,0.835,-0.276,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.822,2025-09-28 09:10:00
2025-09-28 09:15:00,0.816,1.107,4.170081967213115,0.816,0.853,0.63,0.669,0.0,0.0,0.0,0.0,0.806,0.843,-0.29100000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.817,2025-09-28 09:15:00
2025-09-28 09:20:00,0.81,1.116,4.150546448087432,0.81,0.847,0.63,0.669,0.0,0.0,0.0,0.0,0.808,0.843,-0.30600000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.81,2025-09-28 09:20:00
2025-09-28 09:25:00,0.803,1.124,4.161065573770492,0.803,0.841,0.63,0.669,0.0,0.0,0.0,0.0,0.803,0.833,-0.32100000000000006,Filtro Fraco Pressure_S1,Dado medido,0.803,2025-09-28 09:25:00
2025-09-28 09:30:00,0.796,1.13,4.156557377049181,0.796,0.834,0.63,0.668,0.0,0.0,0.0,0.0,0.808,0.843,-0.33399999999999985,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.795,2025-09-28 09:30:00
2025-09-28 09:35:00,0.787,1.135,4.170081967213115,0.787,0.826,0.629,0.668,0.0,0.0,0.0,0.0,0.796,0.836,-0.348,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.786,2025-09-28 09:35:00
2025-09-28 09:40:00,0.777,1.139,4.159562841530055,0.777,0.818,0.629,0.667,0.0,0.0,0.0,0.0,0.793,0.835,-0.362,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.776,2025-09-28 09:40:00
2025-09-28 09:45:00,0.767,1.141,4.179098360655738,0.767,0.808,0.628,0.667,0.0,0.0,0.0,0.0,0.784,0.823,-0.374,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.766,2025-09-28 09:45:00
2025-09-28 09:50:00,0.755,1.142,4.158060109289618,0.755,0.797,0.627,0.666,0.0,0.0,0.0,0.0,0.739,0.777,-0.3869999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.754,2025-09-28 09:50:00
2025-09-28 09:55:00,0.743,1.142,4.176092896174864,0.743,0.785,0.626,0.665,0.0,0.0,0.0,0.0,0.736,0.785,-0.3989999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.742,2025-09-28 09:55:00
2025-09-28 10:00:00,0.73,1.14,4.176092896174864,0.73,0.772,0.625,0.663,0.0,0.0,0.0,0.0,0.706,0.768,-0.4099999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.73,2025-09-28 10:00:00
2025-09-28 10:05:00,0.716,1.138,4.209153005464481,0.716,0.759,0.624,0.662,0.0,0.0,0.0,0.0,0.725,0.761,-0.42199999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.717,2025-09-28 10:05:00
2025-09-28 10:10:00,0.703,1.135,4.189617486338798,0.703,0.745,0.622,0.661,0.0,0.0,0.0,0.0,0.704,0.752,-0.43200000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.704,2025-09-28 10:10:00
2025-09-28 10:15:00,0.689,1.13,4.224180327868853,0.689,0.73,0.62,0.659,0.0,0.0,0.0,0.0,0.689,0.718,-0.44099999999999995,Filtro Fraco Pressure_S1,Dado medido,0.691,2025-09-28 10:15:00
2025-09-28 10:20:00,0.676,1.125,4.201639344262295,0.676,0.716,0.619,0.657,0.0,0.0,0.0,0.0,0.7,0.735,-0.44899999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.677,2025-09-28 10:20:00
2025-09-28 10:25:00,0.663,1.119,4.228688524590164,0.663,0.702,0.617,0.655,0.0,0.0,0.0,0.0,0.646,0.687,-0.45599999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.663,2025-09-28 10:25:00
2025-09-28 10:30:00,0.649,1.113,4.213661202185793,0.649,0.688,0.615,0.654,0.0,0.0,0.0,0.0,0.628,0.667,-0.46399999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.649,2025-09-28 10:30:00
2025-09-28 10:35:00,0.635,1.105,4.2377049180327875,0.635,0.675,0.613,0.651,0.0,0.0,0.0,0.0,0.643,0.676,-0.47,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.635,2025-09-28 10:35:00
2025-09-28 10:40:00,0.621,1.098,4.213661202185793,0.621,0.661,0.611,0.649,0.0,0.0,0.0,0.0,0.631,0.664,-0.4770000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.62,2025-09-28 10:40:00
2025-09-28 10:45:00,0.607,1.09,4.233196721311476,0.607,0.647,0.609,0.647,0.0,0.0,0.0,0.0,0.613,0.656,-0.4830000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.605,2025-09-28 10:45:00
2025-09-28 10:50:00,0.592,1.081,4.209153005464481,0.592,0.632,0.606,0.645,0.0,0.0,0.0,0.0,0.594,0.642,-0.489,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.591,2025-09-28 10:50:00
2025-09-28 10:55:00,0.577,1.072,4.227185792349727,0.577,0.617,0.604,0.642,0.0,0.0,0.0,0.0,0.569,0.624,-0.4950000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.576,2025-09-28 10:55:00
2025-09-28 11:00:00,0.562,1.064,4.221174863387978,0.562,0.602,0.601,0.64,0.0,0.0,0.0,0.0,0.558,0.597,-0.502,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.561,2025-09-28 11:00:00
2025-09-28 11:05:00,0.547,1.055,4.248224043715847,0.547,0.586,0.599,0.637,0.0,0.0,0.0,0.0,0.558,0.591,-0.5079999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.547,2025-09-28 11:05:00
2025-09-28 11:10:00,0.533,1.046,4.228688524590164,0.533,0.571,0.596,0.635,0.0,0.0,0.0,0.0,0.537,0.567,-0.513,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.533,2025-09-28 11:10:00
2025-09-28 11:15:00,0.519,1.037,4.255737704918033,0.519,0.557,0.593,0.632,0.0,0.0,0.0,0.0,0.53,0.568,-0.5179999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.52,2025-09-28 11:15:00
2025-09-28 11:20:00,0.506,1.028,4.233196721311476,0.506,0.543,0.591,0.629,0.0,0.0,0.0,0.0,0.496,0.537,-0.522,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.507,2025-09-28 11:20:00
2025-09-28 11:25:00,0.494,1.019,4.2512295081967215,0.494,0.531,0.588,0.626,0.0,0.0,0.0,0.0,0.49,0.527,-0.5249999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.496,2025-09-28 11:25:00
2025-09-28 11:30:00,0.484,1.011,4.2346994535519125,0.484,0.52,0.585,0.624,0.0,0.0,0.0,0.0,0.481,0.508,-0.5269999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.486,2025-09-28 11:30:00
2025-09-28 11:35:00,0.475,1.003,4.261748633879781,0.475,0.511,0.582,0.621,0.0,0.0,0.0,0.0,0.45,0.489,-0.5279999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.476,2025-09-28 11:35:00
2025-09-28 11:40:00,0.467,0.995,4.248224043715847,0.467,0.503,0.58,0.618,0.0,0.0,0.0,0.0,0.469,0.509,-0.528,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.468,2025-09-28 11:40:00
2025-09-28 11:45:00,0.46,0.987,4.270765027322405,0.46,0.496,0.577,0.615,0.0,0.0,0.0,0.0,0.458,0.511,-0.5269999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.46,2025-09-28 11:45:00
2025-09-28 11:50:00,0.453,0.979,4.245218579234973,0.453,0.489,0.574,0.612,0.0,0.0,0.0,0.0,0.463,0.481,-0.526,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.452,2025-09-28 11:50:00
2025-09-28 11:55:00,0.447,0.972,4.260245901639345,0.447,0.483,0.571,0.609,0.0,0.0,0.0,0.0,0.454,0.492,-0.5249999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.445,2025-09-28 11:55:00
2025-09-28 12:00:00,0.44,0.965,4.243715846994536,0.44,0.477,0.568,0.606,0.0,0.0,0.0,0.0,0.45,0.488,-0.5249999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.439,2025-09-28 12:00:00
2025-09-28 12:05:00,0.434,0.958,4.266256830601093,0.434,0.471,0.565,0.604,0.0,0.0,0.0,0.0,0.452,0.49,-0.524,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.432,2025-09-28 12:05:00
2025-09-28 12:10:00,0.427,0.951,4.2512295081967215,0.427,0.465,0.563,0.601,0.0,0.0,0.0,0.0,0.427,0.462,-0.524,Filtro Fraco Pressure_S1,Dado medido,0.426,2025-09-28 12:10:00
2025-09-28 12:15:00,0.42,0.945,4.269262295081967,0.42,0.458,0.56,0.598,0.0,0.0,0.0,0.0,0.394,0.442,-0.5249999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.42,2025-09-28 12:15:00
2025-09-28 12:20:00,0.413,0.939,4.243715846994536,0.413,0.452,0.557,0.595,0.0,0.0,0.0,0.0,0.421,0.446,-0.526,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.414,2025-09-28 12:20:00
2025-09-28 12:25:00,0.407,0.933,4.254234972677596,0.407,0.446,0.554,0.592,0.0,0.0,0.0,0.0,0.399,0.436,-0.526,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.408,2025-09-28 12:25:00
2025-09-28 12:30:00,0.402,0.927,4.2377049180327875,0.402,0.441,0.552,0.59,0.0,0.0,0.0,0.0,0.38,0.439,-0.525,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.403,2025-09-28 12:30:00
2025-09-28 12:35:00,0.397,0.922,4.257240437158471,0.397,0.436,0.549,0.587,0.0,0.0,0.0,0.0,0.433,0.467,-0.525,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.398,2025-09-28 12:35:00
2025-09-28 12:40:00,0.393,0.916,4.23620218579235,0.393,0.432,0.546,0.584,0.0,0.0,0.0,0.0,0.395,0.423,-0.523,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.395,2025-09-28 12:40:00
2025-09-28 12:45:00,0.391,0.911,4.257240437158471,0.391,0.429,0.544,0.582,0.0,0.0,0.0,0.0,0.377,0.417,-0.52,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.391,2025-09-28 12:45:00
2025-09-28 12:50:00,0.389,0.905,4.231693989071038,0.389,0.427,0.541,0.579,0.0,0.0,0.0,0.0,0.364,0.407,-0.516,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.389,2025-09-28 12:50:00
2025-09-28 12:55:00,0.388,0.9,4.2512295081967215,0.388,0.426,0.539,0.577,0.0,0.0,0.0,0.0,0.399,0.439,-0.512,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.388,2025-09-28 12:55:00
2025-09-28 13:00:00,0.388,0.895,4.2377049180327875,0.388,0.425,0.537,0.575,0.0,0.0,0.0,0.0,0.388,0.426,-0.507,Filtro Fraco Pressure_S1,Dado medido,0.387,2025-09-28 13:00:00
2025-09-28 13:05:00,0.389,0.89,4.264754098360656,0.389,0.425,0.534,0.573,0.0,0.0,0.0,0.0,0.404,0.431,-0.501,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.388,2025-09-28 13:05:00
2025-09-28 13:10:00,0.39,0.885,4.252732240437159,0.39,0.426,0.532,0.57,0.0,0.0,0.0,0.0,0.404,0.444,-0.495,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.389,2025-09-28 13:10:00
2025-09-28 13:15:00,0.391,0.88,4.284289617486339,0.391,0.427,0.53,0.568,0.0,0.0,0.0,0.0,0.4,0.435,-0.489,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.39,2025-09-28 13:15:00
2025-09-28 13:20:00,0.393,0.875,4.260245901639345,0.393,0.429,0.528,0.566,0.0,0.0,0.0,0.0,0.389,0.424,-0.482,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.393,2025-09-28 13:20:00
2025-09-28 13:25:00,0.395,0.87,4.276775956284153,0.395,0.432,0.526,0.564,0.0,0.0,0.0,0.0,0.376,0.416,-0.475,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.396,2025-09-28 13:25:00
2025-09-28 13:30:00,0.398,0.865,4.267759562841531,0.398,0.435,0.525,0.563,0.0,0.0,0.0,0.0,0.381,0.419,-0.46699999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.399,2025-09-28 13:30:00
2025-09-28 13:35:00,0.402,0.861,4.287295081967214,0.402,0.44,0.523,0.561,0.0,0.0,0.0,0.0,0.416,0.454,-0.45899999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.403,2025-09-28 13:35:00
2025-09-28 13:40:00,0.407,0.856,4.263251366120219,0.407,0.444,0.521,0.559,0.0,0.0,0.0,0.0,0.406,0.44,-0.449,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.408,2025-09-28 13:40:00
2025-09-28 13:45:00,0.412,0.851,4.282786885245902,0.412,0.45,0.52,0.558,0.0,0.0,0.0,0.0,0.418,0.461,-0.439,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.412,2025-09-28 13:45:00
2025-09-28 13:50:00,0.417,0.846,4.249726775956285,0.417,0.455,0.519,0.556,0.0,0.0,0.0,0.0,0.412,0.449,-0.429,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.417,2025-09-28 13:50:00
2025-09-28 13:55:00,0.423,0.842,4.273770491803279,0.423,0.461,0.517,0.555,0.0,0.0,0.0,0.0,0.418,0.452,-0.419,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.422,2025-09-28 13:55:00
2025-09-28 14:00:00,0.428,0.837,4.258743169398907,0.428,0.466,0.516,0.554,0.0,0.0,0.0,0.0,0.422,0.459,-0.409,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.427,2025-09-28 14:00:00
2025-09-28 14:05:00,0.433,0.832,4.273770491803279,0.433,0.471,0.515,0.553,0.0,0.0,0.0,0.0,0.436,0.476,-0.39899999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.432,2025-09-28 14:05:00
2025-09-28 14:10:00,0.438,0.828,4.258743169398907,0.438,0.476,0.514,0.552,0.0,0.0,0.0,0.0,0.449,0.49,-0.38999999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.437,2025-09-28 14:10:00
2025-09-28 14:15:00,0.443,0.823,4.276775956284153,0.443,0.481,0.513,0.551,0.0,0.0,0.0,0.0,0.452,0.489,-0.37999999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.442,2025-09-28 14:15:00
2025-09-28 14:20:00,0.447,0.818,4.249726775956285,0.447,0.485,0.513,0.55,0.0,0.0,0.0,0.0,0.448,0.489,-0.37099999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.447,2025-09-28 14:20:00
2025-09-28 14:25:00,0.452,0.813,4.261748633879781,0.452,0.489,0.512,0.55,0.0,0.0,0.0,0.0,0.464,0.498,-0.36099999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.452,2025-09-28 14:25:00
2025-09-28 14:30:00,0.456,0.809,4.2377049180327875,0.456,0.493,0.512,0.549,0.0,0.0,0.0,0.0,0.443,0.481,-0.35300000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.457,2025-09-28 14:30:00
2025-09-28 14:35:00,0.461,0.804,4.260245901639345,0.461,0.497,0.511,0.549,0.0,0.0,0.0,0.0,0.446,0.477,-0.343,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.462,2025-09-28 14:35:00
2025-09-28 14:40:00,0.466,0.798,4.252732240437159,0.466,0.502,0.511,0.549,0.0,0.0,0.0,0.0,0.467,0.501,-0.332,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.468,2025-09-28 14:40:00
2025-09-28 14:45:00,0.472,0.793,4.273770491803279,0.472,0.508,0.511,0.549,0.0,0.0,0.0,0.0,0.479,0.517,-0.32100000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.473,2025-09-28 14:45:00
2025-09-28 14:50:00,0.478,0.787,4.255737704918033,0.478,0.515,0.511,0.548,0.0,0.0,0.0,0.0,0.477,0.515,-0.30900000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.479,2025-09-28 14:50:00
2025-09-28 14:55:00,0.485,0.782,4.266256830601093,0.485,0.521,0.511,0.549,0.0,0.0,0.0,0.0,0.475,0.513,-0.29700000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.485,2025-09-28 14:55:00
2025-09-28 15:00:00,0.491,0.776,4.255737704918033,0.491,0.529,0.511,0.549,0.0,0.0,0.0,0.0,0.482,0.52,-0.28500000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.491,2025-09-28 15:00:00
2025-09-28 15:05:00,0.498,0.769,4.273770491803279,0.498,0.536,0.511,0.549,0.0,0.0,0.0,0.0,0.498,0.535,-0.271,Filtro Fraco Pressure_S1,Dado medido,0.497,2025-09-28 15:05:00
2025-09-28 15:10:00,0.504,0.762,4.263251366120219,0.504,0.542,0.512,0.549,0.0,0.0,0.0,0.0,0.502,0.543,-0.258,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.503,2025-09-28 15:10:00
2025-09-28 15:15:00,0.51,0.755,4.281284153005465,0.51,0.548,0.512,0.55,0.0,0.0,0.0,0.0,0.532,0.57,-0.245,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.508,2025-09-28 15:15:00
2025-09-28 15:20:00,0.514,0.748,4.197131147540984,0.514,0.553,0.513,0.55,0.0,0.0,0.0,0.0,0.535,0.57,-0.23399999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.513,2025-09-28 15:20:00
2025-09-28 15:25:00,0.518,0.74,4.264754098360656,0.518,0.557,0.514,0.551,0.0,0.0,0.0,0.0,0.516,0.556,-0.22199999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.517,2025-09-28 15:25:00
2025-09-28 15:30:00,0.52,0.731,4.188114754098361,0.52,0.56,0.514,0.552,0.0,0.0,0.0,0.0,0.509,0.545,-0.21099999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.52,2025-09-28 15:30:00
2025-09-28 15:35:00,0.522,0.722,4.143032786885247,0.522,0.562,0.515,0.553,0.0,0.0,0.0,0.0,0.52,0.555,-0.19999999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.523,2025-09-28 15:35:00
2025-09-28 15:40:00,0.524,0.713,4.206147540983607,0.524,0.563,0.516,0.554,0.0,0.0,0.0,0.0,0.515,0.563,-0.18899999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.525,2025-09-28 15:40:00
2025-09-28 15:45:00,0.525,0.703,4.254234972677596,0.525,0.565,0.517,0.555,0.0,0.0,0.0,0.0,0.522,0.563,-0.17799999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.526,2025-09-28 15:45:00
2025-09-28 15:50:00,0.526,0.693,4.24672131147541,0.526,0.566,0.518,0.556,0.0,0.0,0.0,0.0,0.517,0.555,-0.16699999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.528,2025-09-28 15:50:00
2025-09-28 15:55:00,0.528,0.682,4.276775956284153,0.528,0.567,0.52,0.557,0.0,0.0,0.0,0.0,0.522,0.56,-0.15400000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.529,2025-09-28 15:55:00
2025-09-28 16:00:00,0.529,0.671,4.264754098360656,0.529,0.568,0.521,0.558,0.0,0.0,0.0,0.0,0.547,0.586,-0.14200000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.529,2025-09-28 16:00:00
2025-09-28 16:05:00,0.53,0.659,4.279781420765028,0.53,0.569,0.522,0.56,0.0,0.0,0.0,0.0,0.553,0.594,-0.129,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.53,2025-09-28 16:05:00
2025-09-28 16:10:00,0.531,0.648,4.264754098360656,0.531,0.569,0.524,0.561,0.0,0.0,0.0,0.0,0.515,0.55,-0.11699999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.53,2025-09-28 16:10:00
2025-09-28 16:15:00,0.531,0.636,4.276775956284153,0.531,0.57,0.525,0.562,0.0,0.0,0.0,0.0,0.512,0.553,-0.10499999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.531,2025-09-28 16:15:00
2025-09-28 16:20:00,0.532,0.623,4.252732240437159,0.532,0.57,0.526,0.564,0.0,0.0,0.0,0.0,0.517,0.556,-0.09099999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.531,2025-09-28 16:20:00
2025-09-28 16:25:00,0.532,0.611,4.270765027322405,0.532,0.57,0.528,0.565,0.0,0.0,0.0,0.0,0.551,0.587,-0.07899999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.531,2025-09-28 16:25:00
2025-09-28 16:30:00,0.532,0.599,4.24672131147541,0.532,0.57,0.53,0.567,0.0,0.0,0.0,0.0,0.553,0.591,-0.06699999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.531,2025-09-28 16:30:00
2025-09-28 16:35:00,0.532,0.586,4.261748633879781,0.532,0.57,0.531,0.569,0.0,0.0,0.0,0.0,0.544,0.578,-0.05399999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.532,2025-09-28 16:35:00
2025-09-28 16:40:00,0.532,0.574,4.23620218579235,0.532,0.569,0.533,0.57,0.0,0.0,0.0,0.0,0.527,0.57,-0.041999999999999926,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.532,2025-09-28 16:40:00
2025-09-28 16:45:00,0.531,0.562,4.263251366120219,0.531,0.569,0.535,0.572,0.0,0.0,0.0,0.0,0.51,0.55,-0.031000000000000028,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.532,2025-09-28 16:45:00
2025-09-28 16:50:00,0.532,0.551,4.248224043715847,0.532,0.569,0.536,0.574,0.0,0.0,0.0,0.0,0.532,0.564,-0.019000000000000017,Filtro Fraco Pressure_S1,Dado medido,0.532,2025-09-28 16:50:00
2025-09-28 16:55:00,0.532,0.54,4.275273224043716,0.532,0.569,0.538,0.575,0.0,0.0,0.0,0.0,0.533,0.57,-0.008000000000000007,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.533,2025-09-28 16:55:00
2025-09-28 17:00:00,0.533,0.529,4.245218579234973,0.533,0.569,0.54,0.577,0.0,0.0,0.0,0.0,0.498,0.536,0.0040000000000000036,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.534,2025-09-28 17:00:00
2025-09-28 17:05:00,0.533,0.519,4.285792349726776,0.533,0.569,0.541,0.579,0.0,0.0,0.0,0.0,0.556,0.591,0.014000000000000012,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.534,2025-09-28 17:05:00
2025-09-28 17:10:00,0.534,0.51,4.261748633879781,0.534,0.569,0.543,0.58,0.0,0.0,0.0,0.0,0.55,0.588,0.02400000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.535,2025-09-28 17:10:00
2025-09-28 17:15:00,0.535,0.501,4.281284153005465,0.535,0.57,0.545,0.582,0.0,0.0,0.0,0.0,0.536,0.576,0.03400000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.535,2025-09-28 17:15:00
2025-09-28 17:20:00,0.536,0.494,4.264754098360656,0.536,0.57,0.546,0.584,0.0,0.0,0.0,0.0,0.535,0.57,0.04200000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.536,2025-09-28 17:20:00
2025-09-28 17:25:00,0.537,0.487,4.293306010928962,0.537,0.57,0.548,0.585,0.0,0.0,0.0,0.0,0.525,0.563,0.050000000000000044,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.536,2025-09-28 17:25:00
2025-09-28 17:30:00,0.537,0.481,4.258743169398907,0.537,0.57,0.55,0.587,0.0,0.0,0.0,0.0,0.559,0.568,0.05600000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.536,2025-09-28 17:30:00
2025-09-28 17:35:00,0.537,0.477,4.308333333333334,0.537,0.57,0.551,0.589,0.0,0.0,0.0,0.0,0.526,0.566,0.06000000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.536,2025-09-28 17:35:00
2025-09-28 17:40:00,0.537,0.474,4.276775956284153,0.537,0.571,0.553,0.59,0.0,0.0,0.0,0.0,0.527,0.566,0.06300000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.536,2025-09-28 17:40:00
2025-09-28 17:45:00,0.537,0.471,4.308333333333334,0.537,0.572,0.554,0.592,0.0,0.0,0.0,0.0,0.551,0.585,0.06600000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.536,2025-09-28 17:45:00
2025-09-28 17:50:00,0.538,0.47,4.255737704918033,0.538,0.574,0.556,0.593,0.0,0.0,0.0,0.0,0.52,0.554,0.06800000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.537,2025-09-28 17:50:00
2025-09-28 17:55:00,0.539,0.471,4.300819672131148,0.539,0.576,0.557,0.594,0.0,0.0,0.0,0.0,0.544,0.584,0.06800000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.539,2025-09-28 17:55:00
2025-09-28 18:00:00,0.541,0.472,4.276775956284153,0.541,0.579,0.558,0.596,0.0,0.0,0.0,0.0,0.545,0.585,0.06900000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.541,2025-09-28 18:00:00
2025-09-28 18:05:00,0.544,0.475,4.293306010928962,0.544,0.583,0.56,0.597,0.0,0.0,0.0,0.0,0.55,0.585,0.06900000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.544,2025-09-28 18:05:00
2025-09-28 18:10:00,0.548,0.479,4.2377049180327875,0.548,0.587,0.561,0.598,0.0,0.0,0.0,0.0,0.553,0.592,0.06900000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.549,2025-09-28 18:10:00
